CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
MUITO BOM,5,0,2.2.400291.0,2021-05-15 16:23:27
OTIMO,5,0,2.2.400291.0,2021-05-15 16:19:20
"MUITO BOM, TODOS AQUI EM CASA GOSTAMOS MUITO, VALEU A PENA",5,0,2.2.400291.0,2021-05-15 15:59:06
SE EU PODE-SE COLOCAR 10 ESTRELAS EU COLOCARIA POR CAUSA DESSE APP SE MUITO UTIL PARA A PADEMIA E SE DIVERTIR COM ESSE APP,5,1,2.2.400291.0,2021-05-15 15:42:31
BOM APLICATIVO MUITO FACIL DE USAR,5,0,2.2.400291.0,2021-05-15 14:20:50
TOP DEMAIS!!! ,5,0,2.2.400291.0,2021-05-15 13:43:25
SENSACIONAL,5,0,2.2.400291.0,2021-05-15 12:19:26
MUITO BOM MESMO E ELEGANTE,5,0,2.2.400291.0,2021-05-15 12:06:06
AMEI,5,0,2.2.400291.0,2021-05-15 11:49:58
MUITO BOM,5,0,2.2.400291.0,2021-05-15 10:49:10
MUITO BOM E FACIL DE USAR AMEI ESSE APP AINDA MAIS COM O ECHO DOR EM CASA E TOP DEMAIS,5,0,2.2.400291.0,2021-05-15 10:32:25
BEM VINDO A IOT !,5,0,2.2.400291.0,2021-05-15 10:18:17
MUITO LEGAL,5,0,2.2.400291.0,2021-05-15 10:12:57
MUITO BOM.,5,0,2.2.400291.0,2021-05-15 08:39:43
ESTOU GOSTANDO,5,0,2.2.400291.0,2021-05-15 08:26:27
"ESPETACULAR! PODIA FUNCIONAR EM SEGUNDO PLANO, SER CHAMADA COMO O OK GOOGLE. FICARIA MAIS INCRIVEL DO QUE JA E.",5,2,2.2.400291.0,2021-05-15 08:22:48
ESSE APLICATIVO E MUITO BOM EU MANDEI ELA ANOTAR NA LISTA DE COMPRA UM LEITE E ELA NOTOU ELA E MUITO BOA SERIO IMITA GATOS ANIMAIS ELA IMITA PESSOAS,5,1,2.2.400291.0,2021-05-15 08:20:02
NAO TEM O QUE FALAR DESSE APP. FAZ O QUE PROMETE.,5,0,2.2.400291.0,2021-05-15 01:56:18
ESTOU AMANDO,5,0,2.2.400291.0,2021-05-15 01:34:09
SENSACIONAL!! MINHA COMPANHEIRA DO DIA DIA! TO AMANDO!!,5,0,2.2.400291.0,2021-05-15 00:07:37
AMEI ,5,0,2.2.400291.0,2021-05-14 23:43:35
OTIMO,5,0,2.2.400291.0,2021-05-14 23:32:39
MUITO BOM,5,0,2.2.400291.0,2021-05-14 22:40:44
OTIMA,5,0,2.2.400291.0,2021-05-14 22:40:25
OTIMO,5,0,2.2.400291.0,2021-05-14 22:28:37
MUITO BOM,5,0,2.2.400291.0,2021-05-14 21:51:55
GOSTEI MUITO,4,0,2.2.400291.0,2021-05-14 21:35:53
BOM,5,0,2.2.400291.0,2021-05-14 21:31:57
ESTOU IMPRESSIONADO COM A QUANTIDADE DE FUNCIONALIDADES QUE A AMAZON ALEXA TEM A OFERECER! SHOW!!,5,1,2.2.400291.0,2021-05-14 21:25:57
OTIMO APP,5,0,2.2.400291.0,2021-05-14 21:03:45
"MUITO TOP, RECOMENDO!",5,0,2.2.400291.0,2021-05-14 20:58:31
SERIA MELHOR SE NAO PRECISASSE FICAR ABERTO PARA RESPONDER AS SOLICITACOES,4,0,2.2.400291.0,2021-05-14 19:57:07
OTIMO E DIVERTIDO,4,0,2.2.400291.0,2021-05-14 19:42:48
TOP,5,0,2.2.400291.0,2021-05-14 19:11:41
NO COMECO BUGOU KKK,5,0,2.2.400291.0,2021-05-14 18:58:21
OTIMO ,5,0,2.2.400291.0,2021-05-14 18:49:48
OTIMO,5,0,2.2.400291.0,2021-05-14 18:40:25
"O APP E EXCELENTE, SO FALTA EU APREENDER A USA-LO.",5,1,2.2.400291.0,2021-05-14 18:36:09
MUITO BOMMM VEYYY,5,0,2.2.400291.0,2021-05-14 16:54:50
"O APP E ESPETACULAR, NOTA 10",5,0,2.2.400291.0,2021-05-14 15:16:23
TOP,5,0,2.2.400291.0,2021-05-14 13:56:29
MUITO BOM PARA O FREE,5,0,2.2.400291.0,2021-05-14 13:35:21
A UNICA PARTE RUIM E TER QUE FICAR COM O APP ABERTO,4,0,2.2.400291.0,2021-05-14 13:27:27
FALTA ATUALIZACOES !!!!!!! MAS ESTAMOS INDO BEMMM!!,4,0,2.2.400291.0,2021-05-14 13:26:11
MUITO BOM,4,0,2.2.400291.0,2021-05-14 11:54:24
AMEI USAR ALEXA! E TODOS OS DIAS ELA E EFICIENTE E RESPECTIVAMENTE FAZ PARTE DA MINHA VIDA! TORCENDO PARA QUE SEMPRE MELHOREM AS QUESTOES E APLICACOES!,4,1,2.2.400291.0,2021-05-14 10:58:23
"OTIMO APLICATIVO, UNICO PONTO FRACO SERIA A INTERFACE LEVEMENTE LENTA.",4,1,2.2.400291.0,2021-05-14 10:46:54
EXCELENTE,5,0,2.2.400291.0,2021-05-14 10:25:09
NAO SEI SE ELE E BOM MAIS PELA CAPA E LINDO MAIS VAMOS VER SE E POR DENTRO EU ACHO QUE PODE TER UM PROBLEMINHA MAIS ENFIM NADA QUE OUTRO APP AJUDE A FICAR NO LUGAR DELE NE VERDADE ,5,1,2.2.400291.0,2021-05-14 09:31:41
CURTI,5,0,2.2.400291.0,2021-05-14 09:27:07
MUITO BOM,5,0,2.2.400291.0,2021-05-14 08:36:35
MUITO TOP! NAO VIVO MAIS SEM ALEXA!,5,0,2.2.400291.0,2021-05-14 01:59:09
MARAVILHOSO,5,0,2.2.400291.0,2021-05-14 01:14:36
APROVADO,5,0,2.2.400291.0,2021-05-14 00:29:26
FUNCIONAL E ANIMADO,5,0,2.2.400291.0,2021-05-14 00:25:48
ESTOU COM DIFICULDADE EM CONECTAR A VOZ,4,0,2.2.400291.0,2021-05-14 00:21:38
ALEXA E SENSACIONAL! VIROU ATE UMA COMPANHIA NA PANDEMIA!,5,0,2.2.400291.0,2021-05-14 00:13:05
ACHO ELE LENTO DE RESPOSTA.,4,0,2.2.400291.0,2021-05-13 23:47:23
MUITO EFICIENTE,5,0,2.2.400291.0,2021-05-13 23:27:50
MUITO BOM O APP,5,0,2.2.400291.0,2021-05-13 23:06:20
AMEI.,5,0,2.2.400291.0,2021-05-13 22:57:18
EXCELENTE,5,0,2.2.400291.0,2021-05-13 22:17:07
MUITO LEGAL E UTIL,5,0,2.2.400291.0,2021-05-13 22:13:57
MUITO DIVERTIDA,5,0,2.2.400291.0,2021-05-13 22:12:25
OTIMO,5,0,2.2.400291.0,2021-05-13 22:10:08
E LEGAL ,5,0,2.2.400291.0,2021-05-13 21:41:30
EXCELENTE APLICATIVO,5,0,2.2.400291.0,2021-05-13 21:34:16
"A ALEXA E OTIMA, MAS O APLICATIVO E MEIO CONFUSO. ALGUMAS ROTINAS SUMIRAM SEM MAIS NEM MENOS, OUTRAS PARARAM DE FUNCIONAR. INFELIZMENTE EXISTEM MUITAS FUNCOES QUE NAO ESTAO DISPONIVEIS NO BRASIL.",4,3,2.2.400291.0,2021-05-13 21:12:48
AMEI !,5,0,2.2.400291.0,2021-05-13 20:36:45
MARAVILHOSA A VOZ DELA SO FALTA TE IMAGEM,5,0,2.2.400291.0,2021-05-13 20:29:02
"ESTA APP E DEMAIS,QUERIA TER CONHECIDO A MAIS TEMPO",5,0,2.2.400291.0,2021-05-13 19:56:27
MUITO SHOW,5,0,2.2.400291.0,2021-05-13 19:31:11
SENSACIONAL,5,0,2.2.400291.0,2021-05-13 19:04:11
"MUITO BACANA, BEM INTERESSANTE, UMA MAO NA RODA!!",5,0,2.2.400291.0,2021-05-13 18:53:31
ALEXA SUA LINDA  KKK ADORO ESSA ASSISTENTE...,5,0,2.2.400291.0,2021-05-13 18:53:08
PERFEITO,5,0,2.2.400291.0,2021-05-13 18:43:01
PRECISA DE MAIS INTERACAO COM O USUARIO. E OBEDECER A OUTROS COMANDOS. EX.: DESLIGAR MUSICA.,4,1,2.2.400291.0,2021-05-13 18:27:58
"EXCELENTE APLICATIVO, RECOMENDO",5,0,2.2.400291.0,2021-05-13 18:10:25
TOP,5,0,2.2.400291.0,2021-05-13 17:02:26
OTIMO ,5,0,2.2.400291.0,2021-05-13 16:42:46
"UMA DAS MELHORES COMPRAS DA MINHA VIDA,AMO MINHA COMPANHEIRA ALEXA",5,0,2.2.400291.0,2021-05-13 16:22:06
MUITO BOM E IGUAL A ALEXA ROBO SO QUE EM CELULAR,5,0,2.2.400291.0,2021-05-13 16:02:49
"OTIMA ASSISTENTE DE VOZ E MUITO BOA PARA ESCUTAR MUSICAS, PODCASTS E AFINS",5,0,2.2.400291.0,2021-05-13 15:45:29
MUITO BOM,5,0,2.2.400291.0,2021-05-13 15:06:48
MUITO LEGAL,5,0,2.2.400291.0,2021-05-13 14:45:02
"GOSTO DEMAIS DESSA TECNOLOGIA, EMBORA AINDA ESTAR APRENDENDO.",5,1,2.2.400291.0,2021-05-13 14:36:50
GOSTEI MUITO ,5,0,2.2.400291.0,2021-05-13 14:34:24
OTIMO,5,0,2.2.400291.0,2021-05-13 14:09:09
OLHA E BOM MAS TRAVA ENTAO ALGUMAS COISAS NE TAO RAPIDO ASSIM PARA ALEXIA NAO NAO E ASSIM NAO VOCE TEM IR NO APLICATIVO FALA ALEXIA ALEXIA ALEXIA AI TALVEZ ELA ABRE EU AINDA TO CONFIGURANDO MAS EU ACHO QUE VOU RECOMENDAR PARA VOCES SE NAO FUNCIONAR COM VOCE VOCE PESQUISA A ALEXIA OK,5,1,2.2.400291.0,2021-05-13 13:41:27
TOP SO NAO CONSEGUIR PASSAR PARA PORTUGUES,5,0,2.2.400291.0,2021-05-13 12:43:34
"MUITO BOM, SO IA SER MELHOR SE QUANDO FALASSE ""ALEXA"" E ELA RESPONDER",5,0,2.2.400291.0,2021-05-13 12:40:48
"EXCELENTE, ALEM DAS EXPECTATIVAS. RECOMENDO.",5,0,2.2.400291.0,2021-05-13 11:52:43
ALEXA E TUDO QUE EU PRECISAVA,5,0,2.2.400291.0,2021-05-13 11:05:27
"OTIMO APP, MAIS ATUALIZOU AGORA E O TEMA FICOU HORRIVEL.",5,0,2.2.400291.0,2021-05-13 10:28:39
"O APP E TOP ASSIM COMO AS ECHO.... EU TENHO DUAS, ECHO PLUS E ECHO STUDIO.. SE EU PUDER DAR UMA SUGESTAO O APP E TOP COMO DISSE ACIMA POREM ELE TEM UM DELAY MUITO GRANDE, O ATRASO DOS BOTOES E MUITO ALTO, SE VOCE QUISER FAZER UMA ACAO TEM QUE TER PACIENCIA POIS TEM MUITO ATRASO DE RESPOSTA DAS ACOES... E UMA COISA QUE PODERIA TER E OUTRA OPCAO NAS CONFIGURACOES OU UM ATALHO FLUTUANTE SERIA TOP PARA OS VOLUMES, DE UM APARELHO OU DE TODOS JUNTOS.. QUANDO PRECISO ABAIXAR AS DUAS ECHO RAPIDAMENTE!!!",5,16,2.2.400291.0,2021-05-13 10:26:09
MUITO BOM AMEI,5,0,2.2.400291.0,2021-05-13 10:03:19
AMEI ,5,0,2.2.400291.0,2021-05-13 09:55:39
START AUTOMACAO,5,0,2.2.400291.0,2021-05-13 09:50:29
MELHOR IMPOSSIVEL!,5,0,2.2.400291.0,2021-05-13 09:45:20
EXCELENTE ,5,0,2.2.400291.0,2021-05-13 09:38:49
EXCELENTE,5,0,2.2.400291.0,2021-05-13 07:13:21
BOM,5,0,2.2.400291.0,2021-05-13 07:11:45
FUNCIONA BEM,5,0,2.2.400291.0,2021-05-13 02:05:41
E BOM PRA VER AS OPINIOES DELA BOA PRA QM PRECISA DE COMPANIA,5,0,2.2.400291.0,2021-05-13 01:44:58
OTIMO,5,0,2.2.400291.0,2021-05-13 01:07:46
OTIMO,5,0,2.2.400291.0,2021-05-13 00:12:06
E MUITO BOM ESSE EPP,5,0,2.2.400291.0,2021-05-13 00:01:15
MUITO BOM,5,0,2.2.400291.0,2021-05-12 23:54:44
TIRAR O MODO NOTURNO FOI SACANAGEM ,4,0,2.2.400291.0,2021-05-12 23:50:04
AMEI A EXPERIENCIA ELA FAZ QUASE TUDOOOOO,5,0,2.2.400291.0,2021-05-12 23:45:50
OKAY,5,0,2.2.400291.0,2021-05-12 23:11:08
OTIMO,5,0,2.2.400291.0,2021-05-12 22:27:31
"DESCOBRINDO O APP AINDA, MAS ADORANDO ATE O MOMENTO",5,0,2.2.400291.0,2021-05-12 22:23:55
OTIMO,5,0,2.2.400291.0,2021-05-12 22:17:23
ESTOU ADORANDO,5,0,2.2.400291.0,2021-05-12 22:06:36
MUITO BOM,5,0,2.2.400291.0,2021-05-12 21:05:29
MUITO TOP,5,0,2.2.400291.0,2021-05-12 20:58:53
EU TENHO O APLICATIVO DA ALEXA MUITO BOM. E AGORA TENHO O ECHO DOT Q E MUITO MELHOR,5,0,2.2.400291.0,2021-05-12 20:19:07
MARAVILHOSO!,5,0,2.2.400291.0,2021-05-12 19:43:19
AMEI,5,0,2.2.400291.0,2021-05-12 19:23:37
DISPOSITIVO MUITO BOM,5,0,2.2.400291.0,2021-05-12 19:09:48
MUITO BOM O APP CORRESPONDE MUITO BEM,5,0,2.2.400291.0,2021-05-12 19:01:02
MUITO BOM,5,0,2.2.400291.0,2021-05-12 18:59:18
"O APLICATIVO FICOU COM FUNDO NA COR BRANCA E OS ICONES PRETOS, COMO FACO PARA VOLTAR NA COR PRETA COM OS ICONES AZUIS, COMO ERA ANTES? NO DEMAIS ELE E OTIMO!",5,1,2.2.400291.0,2021-05-12 18:53:59
"EXCELENTE INTERATIVIDADE, MUITO UTIL E FUNCIONAL, GOSTO BASTANTE DESSE APP E DA ALEXA, PARABENS A TODOS DA EQUIPE",5,3,2.2.400291.0,2021-05-12 18:41:54
AMO MUITO,5,0,2.2.400291.0,2021-05-12 17:56:40
E MUITO TOP NOTA 100000000,5,0,2.2.400291.0,2021-05-12 16:39:11
MUITO BOM... REALMENTE SURPREENDE...,5,0,2.2.400291.0,2021-05-12 15:41:06
EU ESTOU AMANDO A ALEXA!,5,0,2.2.400291.0,2021-05-12 13:31:56
"OTIMO APLICATIVO, MESMO NAO TENDO NENHUM ECHO. EU TENHO UM E E MELHOR AINDA ",5,1,2.2.400291.0,2021-05-12 13:17:17
NEM PRECISEI GASTAR DINHEIRO PARA COMPRAR UMA NO 5,5,0,2.2.400291.0,2021-05-12 12:24:54
"APP INCRIVEL, INTUITIVO E BEM SIMPLES, COM UMA COMUNIDADE GIGANTESCA QUE TE AJUDA A CONFIGURAR O QUE QUISER",5,1,2.2.400291.0,2021-05-12 12:20:47
AMO MUITO,5,0,2.2.400291.0,2021-05-12 12:14:34
INCRIVEL!,5,0,2.2.400291.0,2021-05-12 11:28:23
OTIMO,5,0,2.2.400291.0,2021-05-12 11:25:52
ACESSIVEL E EFICIENTE!,5,0,2.2.400291.0,2021-05-12 11:04:00
"AMO ALEXA,",5,0,2.2.400291.0,2021-05-12 10:57:25
O MRLHOR,5,0,2.2.400291.0,2021-05-12 10:30:39
TOP MUITO BOM,5,0,2.2.400291.0,2021-05-12 09:57:51
OTIMO,5,0,2.2.400291.0,2021-05-12 09:40:46
SEM RECLAMACOES,5,0,2.2.400291.0,2021-05-12 08:16:47
ADOREI,5,0,2.2.400291.0,2021-05-12 07:17:59
RESPONDE MINHAS NECESSIDADES,5,0,2.2.400291.0,2021-05-12 06:36:08
NEM SEMPRE ATENDE AOS COMANDOS.,4,0,2.2.400291.0,2021-05-12 06:16:21
MUITO BOM ESTA MINHA SECRETAIA!!!!,5,0,2.2.400291.0,2021-05-12 05:51:42
ESTOU GOSTANDO MUITO DO APP AJUDA MUITO NAS COISAS QUE PRECISAMOS FAZER FACILITA A VIDA DE FORMA GERAL QUERO MUITO USAR MAIS POREM AINDA SO TENHO UMA FIRE STICK TV,5,1,2.2.400291.0,2021-05-12 04:19:16
OTIMO CONTROLO TUDO EM KSA,5,0,2.2.400291.0,2021-05-12 03:38:06
MUITO BOM,5,0,2.2.400291.0,2021-05-12 02:59:13
"MUITO MASSA! E JUNTANDO COM A ECHO SHOW, FICA D+! AGORA TENHO UMA FIRE STICK, E UM CONTROLE UNIVERSAL, ESTA TUDO AI MEU ALCANCE! POSSO DAR MAIS 5 ESTRELAS?",5,0,2.2.400291.0,2021-05-12 02:52:11
E BOM,5,0,2.2.400291.0,2021-05-12 02:33:55
"MUITO BOM, AGORA SO FALTA TER O ECHO DOT. ECONOMIZANDO MUITO NESSA PANDEMIA PRA PODER COMPRAR UM!",5,1,2.2.400291.0,2021-05-12 02:04:46
TOP,5,0,2.2.399869.0,2021-05-12 01:59:56
"EXCELENTE APLICATIVO, NOTA 1000",5,0,2.2.400291.0,2021-05-12 01:57:24
DE FACIL MANUSEIO,5,0,2.2.400291.0,2021-05-11 23:44:04
"FANTASTICO, FACIL E RAPIDA QUERO ME CASAR COM VC ALEXA, ACEITA ???",5,0,2.2.400291.0,2021-05-11 23:30:19
MUITO UTIL NO DIA A DIA,5,0,2.2.400291.0,2021-05-11 23:21:40
"TOP DEMAIS, GOSTEI TANTO QUE TENHO 5 ECHOS EM CASA.",5,0,2.2.399869.0,2021-05-11 22:55:46
"MUITO BOM, SUPER PRATICO",5,0,2.2.400291.0,2021-05-11 22:47:42
BOM,5,0,2.2.400291.0,2021-05-11 22:46:41
MUITO UTIL NO MEU DIA A DIA! RECOMENDO!,5,0,2.2.400291.0,2021-05-11 22:13:03
ESTOU FUSANDO AINDA MAS ESTOU SUPER FELIZ ATE AGORA,5,0,2.2.400291.0,2021-05-11 22:12:27
ACHEI UM MAXIMO AMEI,5,0,2.2.400291.0,2021-05-11 21:30:40
TOP,5,0,2.2.400291.0,2021-05-11 21:27:08
SIMPLESMENTE AMO,5,0,2.2.400291.0,2021-05-11 21:09:54
MUITO BOM,5,0,2.2.400291.0,2021-05-11 21:05:04
OTIMO ,5,0,2.2.400291.0,2021-05-11 20:56:45
ATE O MOMENTO TUDO FUNCIONANDO MUITO BEM.,5,0,2.2.400291.0,2021-05-11 20:52:13
MUITO PRATICA E EFICAZ,5,0,2.2.400291.0,2021-05-11 20:51:21
MARAVILHOSO,5,0,2.2.400291.0,2021-05-11 20:35:11
LEGAL,5,0,2.2.400291.0,2021-05-11 20:20:20
MEUS FILHOS ESTAO ENCANTADOS! MUITO DIVERTIDO E FUNCIONAL!,5,1,2.2.400291.0,2021-05-11 20:05:17
MUITO BOM FUNCIONA PERFEITAMENTE,5,0,2.2.400291.0,2021-05-11 20:03:23
"PERFEITOOOO,AAAA ELA E TAO PITICA CARA,UMA FOFAAA EU AMO ELAA AFFER",5,0,2.2.400291.0,2021-05-11 19:38:33
"E UM OTIMO APLICATIVO, MAS ELE E MUITO LENTO, O QUE ME IMPEDE DE DAR 5 ESTRELAS. E EU ACHO QUE DEVERIAM MELHORA-LO; FORA ISSO, O APP E PERFEITO!",4,1,2.2.400291.0,2021-05-11 19:35:10
ADOREI!,5,0,2.2.400291.0,2021-05-11 19:09:53
BAH MUITO BOM MASSA DMAIS,5,0,2.2.400291.0,2021-05-11 18:53:09
ESTA MELHORANDO...,4,1,2.2.400291.0,2021-05-11 18:36:55
BOM,4,0,2.2.400291.0,2021-05-11 18:20:15
AS VEZES TRAVA,4,0,2.2.400291.0,2021-05-11 18:07:24
BOM,5,0,2.2.400291.0,2021-05-11 17:42:44
EU AINDA NAO BAIXEI O APLICATIVO MAS GOSTEI MUITO,5,0,2.2.400291.0,2021-05-11 17:28:25
GOSTEI.,5,0,2.2.400291.0,2021-05-11 17:19:30
PRECISA DE MAIS OPCOES,5,0,2.2.400291.0,2021-05-11 17:03:44
MUIITO FACIL DE MECHER AMEI,5,0,2.2.400291.0,2021-05-11 16:55:15
PODERIA MELHORAR A FUNCAO DO SPOTIFY QUE QUANDO PECO UMA MUSICA VEM UMA OUTRA.,4,1,2.2.400291.0,2021-05-11 16:41:10
MUITA INFORMACAO. AINDA E CEDO PARA AVALIAR.,4,0,2.2.400291.0,2021-05-11 15:55:56
BOM,5,0,2.2.400291.0,2021-05-11 15:27:57
"UMA AQUISICAO ESPETACULAR. SO DEIXA A DESEJAR NA INTERACAO DAS PLATAFORMAS DE MUSICAS. NAO ACHANDO MUSICAS E PLAYLISTS ESPECIFICAS. E AS ROTINAS NEM SEMPRE SAO CUMPRIDAS COMPLETAMENTE. E A ULTIMA ATUALIZACAO, NAO TEM MAIS A OPCAO DO AZUL, QUE PARTICULARMENTE EU ACHO MARCA REGISTRADA DA ALEXA.",4,28,2.2.400291.0,2021-05-11 14:57:13
BOM,4,0,2.2.400291.0,2021-05-11 14:21:47
OTIMO APLICATIVO APROVADISDIMO,5,0,2.2.400291.0,2021-05-11 13:57:10
EXCELENTE APARELHO!,5,0,2.2.400291.0,2021-05-11 13:48:53
OTIMO,5,0,2.2.400291.0,2021-05-11 13:42:04
ESTOU APAIXONADA ERA UM PRESENTE QUE EU QUERIA NO DIA DAS MAES E TODO MUNDO ACHOU ABSURDO QUANDO ELA A ALEXA CHEGOU EU QUASE NAO CONSEGUIR FALAR POIS TINHA UMA FILA SE TORNOU O SUCESSO DA DA CASA KKKKKKK,5,1,2.2.400291.0,2021-05-11 13:38:53
MDS MARAVILHOSO MUINTO UTIL PODE BAIXAR E SEGURO EU JURO,5,0,2.2.400291.0,2021-05-11 13:28:35
AMANDO.....,5,0,2.2.400291.0,2021-05-11 13:14:56
APLICATIVO DA ALEXA MUITO BOM SO NAO DOU 5 ESTRELAS PORQUE NAO E COMPATIVEL COM O ANDROID 5.1.1,4,1,2.2.400291.0,2021-05-11 13:13:24
MUITO BOM,5,0,2.2.400291.0,2021-05-11 12:38:55
OTIMA SECRETARIA NO 10,5,0,2.2.399869.0,2021-05-11 12:21:28
MARAVILHOSA ,5,0,2.2.400291.0,2021-05-11 12:07:58
SO MELHORA A CADA ATUALIZACAO,5,0,2.2.399869.0,2021-05-11 10:56:48
ESTOU AMANDO MINHA ALEXA,5,0,2.2.400291.0,2021-05-11 10:51:07
MUITO BOM,5,0,2.2.400291.0,2021-05-11 09:46:46
"OTIMO, VARIOS RECURSOS E MUITO INTERATIVO. AMEI!!!",5,1,2.2.400291.0,2021-05-11 08:21:45
GOSTANDO MUITO,5,0,2.2.400291.0,2021-05-11 08:20:41
"EXPERIENCIA UNICA, FACILITA O DIA A DIA.",5,0,2.2.400291.0,2021-05-11 08:16:09
TOP,5,0,2.2.400291.0,2021-05-11 06:38:46
MUITO BOM,5,0,2.2.400291.0,2021-05-11 06:37:26
AMEI,5,0,2.2.400291.0,2021-05-11 06:02:25
FANTASTICA.,5,0,2.2.400291.0,2021-05-11 05:01:36
MUITO BOM,5,0,2.2.400291.0,2021-05-11 00:08:53
PERFEITO!,5,0,2.2.400291.0,2021-05-10 23:53:51
MUITO BOM,5,0,2.2.400291.0,2021-05-10 22:19:52
ACHEI PRATICO DE CONFIGURAR E E MUITO BOM BOM,5,0,2.2.400291.0,2021-05-10 22:06:04
MUITO TOP. NUNCA TINHA VISTO ALGO TAO TOP. SUPER RECOMENDO.,5,1,2.2.400291.0,2021-05-10 21:53:13
BAO,5,0,2.2.371484.0,2021-05-10 21:38:48
AMAZING! LEARNING SOMETHING EVERY DAY.,5,0,2.2.400291.0,2021-05-10 21:16:27
MUITO BOM,5,0,2.2.400291.0,2021-05-10 20:48:35
BOM,5,0,2.2.400291.0,2021-05-10 20:24:44
"QUANDO A ALEXA LE OS EBOOKS, ELA VOLTA PRO INICIO DO CAPITULO, ALGO RECORRENTE QUE ESTRAGA A EXPERIENCIA, SE ARRUMAREM ISSO, FICARIA MUITO MELHOR.",5,1,2.2.400291.0,2021-05-10 19:46:21
AMOOO,5,0,2.2.400291.0,2021-05-10 19:09:06
SUPER FACIL E INTUITIVO DE USAR.,5,1,2.2.400291.0,2021-05-10 18:59:51
BOOOM EU TENHO ALEXA DE VERDADE AI EU BOTEI A CONTA POSSO BOTAR TUDO QUE QUIZER :),5,0,2.2.400291.0,2021-05-10 18:54:26
TOP DE MAIS GOSTEI,5,0,2.2.400291.0,2021-05-10 18:21:05
TOP,5,0,2.2.400291.0,2021-05-10 18:09:21
MUITO BOM,5,0,2.2.400291.0,2021-05-10 17:32:19
MUITO BOM!,5,0,2.2.400291.0,2021-05-10 16:38:16
SEMPRE A DISPOSICAO,5,0,2.2.400291.0,2021-05-10 16:21:27
MELHOR PRESENTE DE DIA DAS MAES,5,0,2.2.400291.0,2021-05-10 16:02:38
DIFICIL SER USADO POR UM IDOSO.,5,0,2.2.400291.0,2021-05-10 15:50:47
MARAVILHOSO,5,0,2.2.400291.0,2021-05-10 15:09:52
BOM,5,0,2.2.400291.0,2021-05-10 15:06:18
REVOLUCAO TECNOLOGICA RELEVANTE.,5,0,2.2.400291.0,2021-05-10 14:42:00
MUITO BOM,5,0,2.2.400291.0,2021-05-10 14:29:58
TOP .. MUITO BOM,5,0,2.2.400291.0,2021-05-10 14:08:18
EXCELENTE,5,0,2.2.400291.0,2021-05-10 13:00:39
E MUITO BOM,5,0,2.2.400291.0,2021-05-10 12:54:19
MUITO BOM,5,0,2.2.400291.0,2021-05-10 12:26:32
MUITO BOM EU AMO,5,0,2.2.400291.0,2021-05-10 11:52:24
O APP E BEM VALORIZADO EU AMEI RECOMENDO MUITO MELHOR ASSISTENTE DO MUNDO,5,0,2.2.400291.0,2021-05-10 11:20:18
OTIMO DISPOSITIVO,5,0,2.2.400291.0,2021-05-10 11:09:37
EXCELENTE!!!!,5,0,2.2.400291.0,2021-05-10 10:55:24
"OTIMO APP, ELE E MUINTO INTUITIVO E EFICIENTE, SOMENTE DEIXA A DESEJAR NA INCLUSAO NA AUTOMACAO RESIDENCIAL, POIS O USUARIO TEM QUE SE CADASTRAR EM SITES DE TERCEIROS PARA TER ACESSO E CONTROLE AOS DISPOSITIVOS DESTINADOS PARA AUTOMACAO RESIDENCIAL",4,5,2.2.400291.0,2021-05-10 10:07:07
IT'S VERY NICE AND VERY USEFUL THANK YOU AMAZON,5,0,2.2.400291.0,2021-05-10 09:47:28
"A ALEXA AINDA TEM QUE MELHORAR EM QUESTAO DA VELOCIDADE DE PROCESSAMENTO E DE ENTENDIMENTO DE PERGUNTAS MAIS ESPECIFICAS, EXEMPLO: ALEXA, QUANTOS CANGURUS EXISTEM NA ALEMANHA?",4,1,2.2.400291.0,2021-05-10 09:17:01
MUITO BOM,5,0,2.2.395092.0,2021-05-10 05:23:57
INCRIVEL!,5,0,2.2.400291.0,2021-05-10 00:27:42
MUITO TOP,5,0,2.2.400291.0,2021-05-09 22:10:20
MUITO DIVERTIDO KKK ELA E TOP,5,0,2.2.399869.0,2021-05-09 22:09:53
MUITO BOA.,5,0,2.2.400291.0,2021-05-09 19:54:49
PERFEITOO,5,0,2.2.400291.0,2021-05-09 19:46:40
ESPETACULAR,5,0,2.2.400291.0,2021-05-09 19:45:46
AMEI,5,0,2.2.400291.0,2021-05-09 18:01:47
GOSTEI DESSE APLICATIVO MAIS SO TO USANDO A ALEXA DO APP EU NAO TENHO A ALEXA,5,1,2.2.400291.0,2021-05-09 17:38:35
ADORO ESSE APP,5,0,2.2.400291.0,2021-05-09 16:59:37
SENSACIONAL,5,0,2.2.400291.0,2021-05-09 16:58:15
"E UM EXCELENTE APLICATIVO, USO PARA VARIAS COISAS, DESDE PESQUISAS E ATE ACENDER OU APAGAR UMA LAMPADA.",5,1,2.2.400291.0,2021-05-09 16:29:53
FELIZ PELA QUALIDADE APRESENTADA.,5,0,2.2.400291.0,2021-05-09 15:22:18
MUITO BOM,5,0,2.2.400291.0,2021-05-09 15:14:43
EXCELENTE,5,0,2.2.400291.0,2021-05-09 12:49:30
FUNCIONA TODO MUITO BEM,5,0,2.2.400291.0,2021-05-09 12:29:24
"EXCELENTE, FACIL DE USAR",5,0,2.2.400291.0,2021-05-09 11:59:31
